materials,RL,RL_z_xy,zin/z0,a,b,r,theta,a_1,b_1,r_1,tehta_1,z_xy,z,r1,RL_r,RL_r1,theta_eu1,theta_eu2,theta1,d,f,e1,e2,u1,u2,tane,tanu,ac,C0,dm,e12,u12,sqrt_eu1,sqrt_eu2,tanh_eu,z1,z2,e_c,u_c,sqrt_eu1_c,sqrt_eu2_c,tanh_eu_c,zin/z0_c,z1_c,z2_c,z_c
sample996,-1.5434324891748032,-1.5434324891748055,0.08862270822679397,0.08861420570076055,-0.00122758359175687,0.08862270822679395,-0.013852238057744158,-0.8371958094139579,-0.0020717269889283427,0.8371983727606073,-3.1391180559666343,0.8371983727606073,0.8371983727606075,0.08791887780615684,-1.5435837189738488,-1.53126091574268,-0.159801399107663,1.153071933993241,2.64317123443941,1,9.838,121.883,93.9,1.061,0.575,0.7704109678954408,0.5419415645617341,1530.7610902842598,5.1919470977597136e-11,0.6699394607727603,153.85927235301745,1.2067916141571418,0.08856340483774564,13.626301025441249,1.0006696150532712,0.9113866210406704,1.0886148978472474,(121.883-93.9j),(1.061-0.575j),(0.0882808554236217+0.007068751101010084j),(11.42369122998213-7.4280117338336655j),(0.9962750858353374-0.09367834239915493j),(0.08861420570076055-0.00122758359175687j),(-0.9113857942992395-0.00122758359175687j),(1.0886142057007606-0.00122758359175687j),(-0.8371958094139581-0.002071726988928343j)
sample997,-1.5449565491622173,-1.5449565491622184,0.08871885416059205,0.08870139047516186,-0.001760230479587112,0.08871885416059207,-0.019841847617247887,-0.8370462179247721,-0.002970166818460755,0.8370514875639935,-3.1380442780173494,0.8370514875639935,0.8370514875639936,0.08773565166455922,-1.5452671811493017,-1.52805320858283,-0.15339995335094958,1.1498145773220374,2.6431146006465625,1,9.88,121.139,92.398,1.046,0.569,0.7627436250918367,0.5439770554493307,1515.7508217886589,5.2637099829825074e-11,0.6739176925965676,152.35500557907508,1.1907464045715193,0.08840590528308488,13.46908219262758,1.003539909200693,0.9113003095210955,1.0887028134591608,(121.139-92.398j),(1.046-0.569j),(0.08814599179079505+0.006774084450231455j),(11.303829154577606-7.323907533269293j),(0.9988668819344112-0.0967331459902027j),(0.08870139047516186-0.001760230479587112j),(-0.9112986095248381-0.001760230479587112j),(1.088701390475162-0.001760230479587112j),(-0.8370462179247721-0.0029701668184607555j)
sample998,-1.5479528760064556,-1.5479528760064543,0.08890617780755068,0.08887276826919936,-0.0024371115109916774,0.08890617780755068,-0.027415607025367893,-0.836752685237685,-0.0041110139242006944,0.8367627840003171,-3.136679635777233,0.8367627840003171,0.836762784000317,0.08731475605051008,-1.5485471978739052,-1.5206850578579578,-0.1420238076987671,1.1552216492060332,2.65420974535665,1,9.922,119.967,90.939,1.02,0.566,0.7580334592012803,0.5549019607843136,1503.8635951932172,5.482982565820396e-11,0.6828753392568974,150.53897438869444,1.166514466262635,0.08802794998763734,13.251637308678214,1.0099766928576284,0.9111304911558767,1.0888754956333377,(119.967-90.939j),(1.02-0.566j),(0.08780609438718795+0.00624577997484886j),(11.101818710480558-7.235710931233791j),(1.005088326877154-0.09924905687670509j),(0.08887276826919936-0.0024371115109916774j),(-0.9111272317308007-0.0024371115109916774j),(1.0888727682691994-0.0024371115109916774j),(-0.836752685237685-0.004111013924200695j)
sample999,-1.535086296798853,-1.535086296798852,0.08815677260964462,0.0881376771010845,-0.0018347839582774621,0.08815677260964462,-0.020814242536961593,-0.8379974848522377,-0.0030991742787047434,0.8380032156858863,-3.1378943606889256,0.8380032156858862,0.8380032156858861,0.08637718124566694,-1.5354258527854534,-1.5042739377389946,-0.15513109215568055,1.1589813185133897,2.6514157724355494,1,9.964,119.54,92.213,1.004,0.551,0.7713986949974903,0.5488047808764941,1502.8852105654707,5.4859324332186915e-11,0.6866168169448458,150.97366978715195,1.1452584861069575,0.08709659029745888,13.14929186315542,1.0121724892853432,0.9118641688073831,1.08813922397785,(119.54-92.213j),(1.004-0.551j),(0.08683471706185555+0.006748922449613711j),(11.002560463420444-7.200523574798063j),(1.0072782410185805-0.0994167653698427j),(0.0881376771010845-0.0018347839582774621j),(-0.9118623228989156-0.0018347839582774621j),(1.0881376771010844-0.0018347839582774621j),(-0.8379974848522376-0.0030991742787047434j)
sample1000,-1.5213057504123935,-1.5213057504123908,0.08737386455272439,0.08735057170898049,-0.002017381717000121,0.0873738645527244,-0.023091127038038735,-0.8393268626016988,-0.0034125373000612872,0.8393337999244611,-3.137526873441001,0.8393337999244611,0.8393337999244609,0.08554077148850457,-1.5217197715725395,-1.4896358511486127,-0.14964407166641946,1.1617753211581618,2.6569532853249522,1,10.006,120.214,92.475,0.987,0.547,0.7692531651887466,0.5542046605876394,1504.7400632988968,5.611675148787519e-11,0.6876620193648035,151.6675028508085,1.128440516819562,0.08625674538058703,13.082345175911644,1.0129510934734245,0.9126516579664536,1.0873524431502597,(120.214-92.475j),(0.987-0.547j),(0.08601541083487815+0.006447885122933583j),(10.936524774847326-7.179149054787018j),(1.0080993967113625-0.09902284645067232j),(0.08735057170898049-0.002017381717000121j),(-0.9126494282910195-0.002017381717000121j),(1.0873505717089804-0.002017381717000121j),(-0.8393268626016985-0.003412537300061287j)
sample1001,-1.5195914256038048,-1.5195914256038026,0.08728888769602863,0.08725283440454369,-0.002508546109437901,0.08728888769602863,-0.028742393269819283,-0.8394887464235621,-0.004244129968833626,0.8394994746936987,-3.136537083960557,0.8394994746936987,0.8394994746936985,0.0854266421693794,-1.520232227215953,-1.4876386271629636,-0.14942956708188293,1.1439801592246837,2.6392653756837423,1,10.048,120.119,90.692,0.982,0.533,0.7550179405422955,0.5427698574338086,1477.4907369244836,5.5007841934458855e-11,0.6868001998995841,150.5111724258369,1.1173240353630634,0.08615990297490951,12.968028012849983,1.0131033657436672,0.9127506127667746,1.0872557283014412,(120.119-90.692j),(0.982-0.533j),(0.08591952966084677+0.006431430906469656j),(10.903847315100801-7.019676934947286j),(1.007686381087375-0.10462593871586623j),(0.08725283440454369-0.002508546109437901j),(-0.9127471655954563-0.002508546109437901j),(1.0872528344045438-0.002508546109437901j),(-0.8394887464235619-0.0042441299688336254j)
sample1002,-1.5085398321695411,-1.50853983216954,0.08665914989994779,0.08662147824805216,-0.0025549496088665413,0.08665914989994779,-0.029487017786795237,-0.8405571609586411,-0.004327662293285082,0.8405683015078403,-3.1364441351354966,0.8405683015078403,0.8405683015078402,0.08498773109600516,-1.5092091772044554,-1.4799581988050172,-0.15338904937103437,1.1323481865036906,2.6256536618181734,1,10.09,120.723,90.423,0.978,0.521,0.7490122014860466,0.532719836400818,1465.729110846603,5.3984470684171495e-11,0.683622005352536,150.83223016981484,1.1081177735240961,0.0857128397890266,12.928258779566923,1.0110404708705305,0.9133820951635068,1.0866244819428126,(120.723-90.423j),(0.978-0.521j),(0.08546087971919414+0.0065672629245959796j),(10.910925397771015-6.934809444802692j),(1.0053463257982709-0.10715222322481688j),(0.08662147824805216-0.0025549496088665413j),(-0.9133785217519479-0.0025549496088665413j),(1.086621478248052-0.0025549496088665413j),(-0.840557160958641-0.004327662293285083j)
sample1003,-1.5047511800695157,-1.5047511800695146,0.08644078768673472,0.08640498717632665,-0.0024875624538845875,0.08644078768673472,-0.028781620291924884,-0.8409244600619022,-0.004215200244238655,0.8409350245075423,-3.1365801166244314,0.8409350245075423,0.8409350245075422,0.0850315627251769,-1.5053872070333616,-1.4807251748522616,-0.15792121185809788,1.1230998469080804,2.6141392409790316,1,10.111,121.023,90.203,0.983,0.515,0.7453376630888344,0.5239064089521872,1459.667639658897,5.271158592846134e-11,0.6796210325537801,150.94087497427594,1.1097360046425455,0.08574452656265161,12.942353863621678,1.0081201815672092,0.913598399420254,1.0864078350824595,(121.023-90.203j),(0.983-0.515j),(0.08547736639952282+0.006763406601335933j),(10.954806879429755-6.891787124222678j),(1.0022745149858874-0.10840708968008915j),(0.08640498717632665-0.0024875624538845875j),(-0.9135950128236734-0.0024875624538845875j),(1.0864049871763266-0.0024875624538845875j),(-0.8409244600619021-0.004215200244238654j)
sample1004,-1.496884758671064,-1.496884758671064,0.08598918090234853,0.08595548570840723,-0.0024070124404790465,0.08598918090234853,-0.02799569508114088,-0.8416870679220817,-0.00408208599919365,0.8416969666889479,-3.1367428060041855,0.841696966688948,0.841696966688948,0.08536322538092678,-1.497483243167754,-1.4865288720498346,-0.16519591245648008,1.1004751199829381,2.5878771637546985,1,10.153,122.026,89.502,1.0,0.505,0.7334666382574205,0.505,1447.9681304950054,4.973899340096523e-11,0.668268612225753,151.33060721479973,1.1202789831109035,0.08603986234924775,13.020464613989448,0.9994109538821262,0.9140476835567399,1.0859581532679201,(122.026-89.502j),(1-0.505j),(0.08574652903553134+0.007098638703038865j),(11.098648313289132-6.808267355361105j),(0.9933053052930422-0.11030333275235953j),(0.08595548570840723-0.0024070124404790465j),(-0.9140445142915927-0.0024070124404790465j),(1.0859554857084073-0.0024070124404790465j),(-0.8416870679220818-0.004082085999193651j)
sample1005,-1.526642402025009,-1.5266424020250056,0.08765572342286053,0.08765507373502866,-0.0003374867281954307,0.08765572342286053,-0.00385014861341115,-0.8388180736142995,-0.0005705638767257733,0.8388182676629914,-3.140912453905644,0.8388182676629914,0.8388182676629911,0.0883151377041067,-1.5266539517778508,-1.5381985231146176,-0.2041212260531643,1.0866930434170174,2.554632430390435,1,10.195,119.198,89.754,1.067,0.504,0.7529824325911509,0.4723523898781631,1465.070081338376,4.342246437010288e-11,0.651880084387977,149.21107103697096,1.1800444906866858,0.08893007671115329,13.26935199347117,0.985670165421853,0.912344988685052,1.087655126094132,(119.198-89.754j),(1.067-0.504j),(0.08846731437720796+0.00906050940818781j),(11.358343900556923-6.860300734174754j),(0.9801471557954772-0.10419802296003415j),(0.08765507373502866-0.0003374867281954307j),(-0.9123449262649713-0.0003374867281954307j),(1.0876550737350286-0.0003374867281954307j),(-0.8388180736142992-0.0005705638767257731j)
sample1006,-1.5533795655027005,-1.5533795655027005,0.08919437307494857,0.08918233862740127,0.0014651502245988796,0.08919437307494858,0.016427225980839052,-0.83623651434626,0.002470075253700412,0.8362401623922051,3.138638862374491,0.8362401623922051,0.8362401623922051,0.0906972570000344,-1.5535936808491335,-1.579914394936873,-0.23470138652799527,1.0802604680127323,2.5329097747487346,1,10.237,116.482,89.933,1.118,0.503,0.7720763723150359,0.4499105545617173,1481.161919997827,3.931078122571245e-11,0.6415767580497352,147.15977987548092,1.2259416788738362,0.09127258282337351,13.431653196954247,0.9772307336536471,0.9108188397993481,1.089183324074986,(116.482-89.933j),(1.118-0.503j),(0.09064483789767842+0.010686334158783358j),(11.51954609789924-6.907196631168512j),(0.9722581421009457-0.09845817343249151j),(0.08918233862740127+0.0014651502245988796j),(-0.9108176613725987+0.0014651502245988796j),(1.0891823386274013+0.0014651502245988796j),(-0.83623651434626+0.002470075253700412j)
sample1007,-1.5680249334902725,-1.5680249334902747,0.09003886655398047,0.09001876106476958,0.0019026683077790311,0.09003886655398047,0.021133206290386973,-0.8348252137097101,0.003202755685626141,0.8348313572748959,3.137756233797757,0.834831357274896,0.8348313572748962,0.09220674188535494,-1.56838280961652,-1.6063579986142893,-0.24518406496025652,1.062950788409816,2.510358755929688,1,10.279,115.278,88.377,1.147,0.497,0.7666423775568625,0.43330427201394944,1470.4549994359409,3.6751806127266304e-11,0.6341118156007312,145.25670866779268,1.2500471991088977,0.09276734045281264,13.475078546040146,0.9705879904984445,0.909983228065653,1.09002042165267,(115.278-88.377j),(1.147-0.497j),(0.09207112185173211+0.01134407226931967j),(11.616329859769639-6.829247572827894j),(0.9655967096853247-0.09830585712297693j),(0.09001876106476958+0.0019026683077790311j),(-0.9099812389352304+0.0019026683077790311j),(1.0900187610647696+0.0019026683077790311j),(-0.8348252137097103+0.0032027556856261416j)
sample1008,-1.5783208596366796,-1.578320859636682,0.09062769596979323,0.09060662837232916,0.001954014276281304,0.09062769596979323,0.021562566294323463,-0.8338358925949926,0.003285640689563408,0.8338423659268153,3.1376522814927705,0.8338423659268153,0.8338423659268155,0.09331650205754184,-1.5786959810952532,-1.6258038353916626,-0.24461749497192986,1.051915567578905,2.49960682009294,1,10.321,114.717,86.895,1.166,0.498,0.7574727372577734,0.42710120068610635,1466.1558106747966,3.5490364836443674e-11,0.6278945209194369,143.91223406646148,1.267895894780009,0.09386267785710829,13.507987665877042,0.9655349499804401,0.9093954709212791,1.0906083788516627,(114.717-86.895j),(1.166-0.498j),(0.09316148656382887+0.011451625025507096j),(11.682295210734196-6.781571306912813j),(0.9606391031186144-0.09710949074727487j),(0.09060662837232916+0.001954014276281304j),(-0.9093933716276709+0.001954014276281304j),(1.0906066283723292+0.001954014276281304j),(-0.8338358925949928+0.003285640689563408j)
sample1009,-1.5943812840042009,-1.594381284004203,0.09157561036504382,0.09152399728779027,0.0030741395861083754,0.0915756103650438,0.03357572222932582,-0.8322859975343023,0.005160402274332369,0.832301995337811,3.1353924577877255,0.832301995337811,0.8323019953378112,0.09509692683342849,-1.5953007535220673,-1.6570099413823045,-0.26323089147379347,1.0370877676780546,2.475472321941158,1,10.363,113.286,86.149,1.205,0.491,0.7604558374379888,0.4074688796680498,1464.0802207943348,3.2630362622532346e-11,0.6190197339420359,142.32135467666123,1.301194067001537,0.09561719577905531,13.608368833658686,0.9577316048532686,0.9084812038992055,1.0915283262422972,(113.286-86.149j),(1.205-0.491j),(0.09479022015653728+0.012548397958519877j),(11.81943681638201-6.744524865136648j),(0.9531325341194155-0.09374539635586801j),(0.09152399728779027+0.0030741395861083754j),(-0.9084760027122097+0.0030741395861083754j),(1.0915239972877904+0.0030741395861083754j),(-0.8322859975343025+0.005160402274332369j)
sample1010,-1.5697442231058842,-1.5697442231058854,0.09013631862452673,0.09011691765201735,0.0018700502885560018,0.09013631862452673,0.020748400852603578,-0.8346601928989559,0.0031472833487647075,0.8346661266653869,3.1378219353272354,0.8346661266653868,0.8346661266653869,0.0941063381207458,-1.5700895772181511,-1.6396462556763547,-0.25131994345823333,1.0111704139259676,2.455510442196851,1,10.405,115.222,84.23,1.187,0.474,0.7310235892451095,0.3993260320134793,1425.7504715582238,3.2332167438899736e-11,0.6159372766603463,142.7263191706421,1.2781412285033293,0.09463186279371637,13.506457452808371,0.9524943920950889,0.9098850040698261,1.0901185216476312,(115.222-84.23j),(1.187-0.474j),(0.09388570658185362+0.011860166754091083j),(11.816680729471429-6.541440931649646j),(0.947257413018413-0.09974447580821964j),(0.09011691765201735+0.0018700502885560018j),(-0.9098830823479827+0.0018700502885560018j),(1.0901169176520173+0.0018700502885560018j),(-0.834660192898956+0.0031472833487647084j)
sample1011,-1.5283321896784499,-1.5283321896784499,0.0877518332511641,0.0877515912229576,-0.00020609895453330487,0.08775183325116409,-0.0023486591262888625,-0.8386550241234673,-0.0003483744646084203,0.8386550964802522,-3.1411772569910132,0.8386550964802522,0.8386550964802522,0.09184881059359508,-1.5283364925266543,-1.6000869852364386,-0.22084133901126973,0.9914809743615642,2.4510603048559294,1,10.447,118.88,82.41,1.144,0.464,0.6932200538358008,0.4055944055944056,1391.061535853123,3.3937069429575406e-11,0.61519476622082,144.65082958628338,1.234516909564223,0.09238214825883803,13.363154384603945,0.9498786822460479,0.9122484320584086,1.0877516107479939,(118.88-82.41j),(1.144-0.464j),(0.09181952523659871+0.010180181837449792j),(11.75445394535109-6.356627057912068j),(0.9438453138274213-0.10689029212938331j),(0.0877515912229576-0.00020609895453330487j),(-0.9122484087770424-0.00020609895453330487j),(1.0877515912229576-0.00020609895453330487j),(-0.8386550241234673-0.0003483744646084203j)
sample1012,-1.5201046573952395,-1.5201046573952406,0.08728304195973793,0.08728162193689543,0.000497881321429066,0.08728304195973793,0.0057042468995900895,-0.8394494492301499,0.0008423093925318166,0.8394498718195833,3.140589246999178,0.8394498718195833,0.8394498718195834,0.09212651249832848,-1.520129896735884,-1.6049523307014466,-0.23128967039244774,0.9779807240196053,2.4323358888233817,1,10.489,119.345,82.463,1.159,0.454,0.6909631739913695,0.3917169974115617,1386.8655986929311,3.222217822932802e-11,0.6075663596336539,145.06334958906746,1.2447477656135801,0.0926321676690056,13.437532521762073,0.942254123552617,0.9127185138584373,1.0872817359302678,(119.345-82.463j),(1.159-0.454j),(0.09201343898649013+0.010688570200837258j),(11.862755440314308-6.312076808524012j),(0.9365653757676022-0.10338341387863105j),(0.08728162193689543+0.000497881321429066j),(-0.9127183780631045+0.000497881321429066j),(1.0872816219368955+0.000497881321429066j),(-0.8394494492301501+0.0008423093925318167j)
